Customer ID,Year,Order Date,Source City,Destination City,Distance,Planned Delivery Date,Actual Delivery Date,Shipment Delay,Price Charged,Cost,Profit
2680,Post Covid,24/05/22,Sambhal,Tanda,1486,27/05/22,27/05/22,0,350,203,147
2681,Covid,16/06/21,Sugauli,Vasai-Virar,562,18/06/21,18/06/21,0,200,158,42
2682,Covid,11/08/21,Delhi,Gadwal,2100,16/08/21,18/08/21,2,500,380,120
2683,Post Covid,30/12/22,Srisailam Project (Right Flank Colony) Township,Raisinghnagar,317,31/12/22,31/12/22,0,200,110,90
2684,Covid,10/08/20,Venkatagiri,Dumka,366,11/08/20,11/08/20,0,200,160,40
2685,Covid,12/08/21,Raghunathganj,Diphu,267,13/08/21,13/08/21,0,200,164,36
2686,Post Covid,16/11/22,Darjiling,Manachanallur,1824,20/11/22,19/11/22,-1,500,285,215
2687,Post Covid,19/10/22,Pachore,Pratapgarh,1043,22/10/22,22/10/22,0,350,192.5,157.5
2688,Covid,08/08/20,Vadodara,Nehtaur,2111,13/08/20,15/08/20,2,500,385,115
2689,Covid,18/02/21,Bhilwara,Palakkad,514,20/02/21,20/02/21,0,200,156,44
2690,Post Covid,28/12/22,Sandi,Thiruvananthapuram,746,30/12/22,30/12/22,0,200,108,92
2691,Post Covid,25/08/22,Una,Shahabad,2195,30/08/22,29/08/22,-1,500,260,240
2692,Post Covid,10/01/22,Srivilliputhur,Bhadrachalam,909,12/01/22,12/01/22,0,350,189,161
2693,Covid,05/04/21,Bhongir,Chittur-Thathamangalam,76,06/04/21,06/04/21,0,100,81,19
2694,Covid,09/01/21,Piriyapatna,Gaya,520,11/01/21,11/01/21,0,200,170,30
2695,Post Covid,03/12/22,Sullurpeta,Malout,1238,06/12/22,06/12/22,0,350,189,161
2696,Post Covid,10/08/22,Bathinda,Vapi,898,12/08/22,12/08/22,0,350,203,147
2697,Covid,21/09/21,Tirwaganj,Sujangarh,355,22/09/21,22/09/21,0,200,162,38
2698,Covid,21/09/21,Khambhat,Kishanganj,1736,25/09/21,26/09/21,1,500,415,85
2699,Covid,31/12/21,Mudalagi,Malkapur,886,02/01/22,02/01/22,0,350,262.5,87.5
2700,Post Covid,29/05/22,Karwar,Mandi,1301,01/06/22,01/06/22,0,350,185.5,164.5
2701,Covid,02/11/20,Sri Madhopur,Mehkar,2421,07/11/20,09/11/20,2,500,380,120
2702,Post Covid,18/08/22,Anantnag,Mahidpur,234,19/08/22,19/08/22,0,100,59,41
2703,Post Covid,25/11/22,Pandharkaoda,Petlad,2000,29/11/22,28/11/22,-1,500,270,230
2704,Covid,30/05/21,Rayadurg,Bapatla,247,31/05/21,31/05/21,0,100,84,16
2705,Covid,15/05/21,Suratgarh,Miryalaguda,1594,19/05/21,20/05/21,1,500,415,85
2706,Post Covid,27/11/22,Tindivanam,Mandawa,119,28/11/22,28/11/22,0,100,51,49
2707,Post Covid,12/11/22,Ranavav,Raghunathpur,1898,16/11/22,15/11/22,-1,500,285,215
2708,Post Covid,03/08/22,Jagdalpur,Narsipatnam,2091,08/08/22,07/08/22,-1,500,275,225
2709,Post Covid,14/07/22,Sindagi,Malerkotla,2500,19/07/22,18/07/22,-1,500,295,205
2710,Covid,25/05/21,Mariani,Ujjain,2238,30/05/21,01/06/21,2,500,380,120
2711,Covid,13/07/20,Mundi,Yavatmal,1485,16/07/20,17/07/20,1,350,266,84
2712,Covid,05/11/21,Raurkela,Udaipur,2190,10/11/21,12/11/21,2,500,405,95
2713,Post Covid,17/01/22,Thiruthuraipoondi,Sonipat,806,19/01/22,19/01/22,0,350,199.5,150.5
2714,Post Covid,10/07/22,Rewa,Udaipurwati,1649,14/07/22,13/07/22,-1,500,295,205
2715,Post Covid,12/03/22,Hyderabad,Mahendragarh,2096,17/03/22,16/03/22,-1,500,255,245
2716,Post Covid,27/06/22,Manglaur,Tarikere,1548,01/07/22,30/06/22,-1,500,265,235
2717,Post Covid,13/08/22,Panagar,Rajsamand,2319,18/08/22,17/08/22,-1,500,290,210
2718,Post Covid,01/08/22,Kanpur,Anantapur,1049,04/08/22,04/08/22,0,350,192.5,157.5
2719,Post Covid,20/09/22,Panna,Sujanpur,2499,25/09/22,24/09/22,-1,500,260,240
2720,Covid,19/03/21,Panruti,Pasan,1886,23/03/21,25/03/21,2,500,415,85
2721,Post Covid,15/12/22,Amritsar,Ongole,1211,18/12/22,18/12/22,0,350,178.5,171.5
2722,Post Covid,16/07/22,Pattamundai,Roorkee,2119,21/07/22,20/07/22,-1,500,300,200
2723,Covid,30/08/21,Vinukonda,Savanur,2302,04/09/21,06/09/21,2,500,405,95
2724,Post Covid,08/09/22,Khambhat,Jagdalpur,1633,12/09/22,11/09/22,-1,500,285,215
2725,Covid,03/04/21,Visakhapatnam,Thoubal,1165,06/04/21,07/04/21,1,350,287,63
2726,Covid,20/08/20,Dalli-Rajhara,Amroha,1649,24/08/20,25/08/20,1,500,395,105
2727,Post Covid,18/11/22,Nagapattinam,Marhaura,473,19/11/22,19/11/22,0,200,104,96
2728,Covid,12/11/21,Tirwaganj,Suratgarh,510,14/11/21,14/11/21,0,200,164,36
2729,Post Covid,17/06/22,Tiptur,Virudhachalam,1445,20/06/22,20/06/22,0,350,206.5,143.5
2730,Post Covid,27/10/22,Sabalgarh,Pollachi,2400,01/11/22,31/10/22,-1,500,270,230
2731,Post Covid,08/11/22,Mihijam,Renukoot,1870,12/11/22,11/11/22,-1,500,280,220
2732,Post Covid,02/12/22,Pallapatti,Eluru,425,03/12/22,03/12/22,0,200,112,88
2733,Post Covid,19/01/22,Memari,Reoti,1238,22/01/22,22/01/22,0,350,185.5,164.5
2734,Post Covid,02/03/22,Pipariya,Tirupathur,2339,07/03/22,06/03/22,-1,500,280,220
2735,Post Covid,18/06/22,Pandharpur,Tinsukia,506,20/06/22,20/06/22,0,200,114,86
2736,Covid,08/11/20,Mhow Cantonment,Porsa,2337,13/11/20,15/11/20,2,500,380,120
2737,Post Covid,09/08/22,Rajula,Vita,620,11/08/22,11/08/22,0,200,120,80
2738,Covid,25/04/21,Padmanabhapuram,Kanpur,109,26/04/21,26/04/21,0,100,76,24
2739,Post Covid,30/12/22,Barnala,Sahaspur,138,31/12/22,31/12/22,0,100,55,45
2740,Post Covid,07/12/22,Pithampur,Cherthala,914,09/12/22,09/12/22,0,350,189,161
2741,Post Covid,26/09/22,Kadiri,Mangrol,529,28/09/22,28/09/22,0,200,108,92
2742,Post Covid,05/07/22,Bagaha,Thirupuvanam,2049,10/07/22,09/07/22,-1,500,260,240
2743,Post Covid,09/02/22,Sherkot,Ranchi,1588,13/02/22,12/02/22,-1,500,295,205
2744,Post Covid,11/05/22,Ramnagar,Ludhiana,279,12/05/22,12/05/22,0,200,118,82
2745,Post Covid,23/02/22,Bhubaneswar,Puranpur,882,25/02/22,25/02/22,0,350,196,154
2746,Post Covid,29/01/22,Rajkot,Vellakoil,2284,03/02/22,02/02/22,-1,500,255,245
2747,Post Covid,06/05/22,Lonavla,Prantij,1287,09/05/22,09/05/22,0,350,189,161
2748,Post Covid,06/05/22,Sardarshahar,Phagwara,745,08/05/22,08/05/22,0,200,114,86
2749,Post Covid,26/09/22,Malkangiri,Jammalamadugu,97,27/09/22,27/09/22,0,100,55,45
2750,Post Covid,27/12/22,Bengaluru,Morvi,864,29/12/22,29/12/22,0,350,185.5,164.5
2751,Covid,22/07/20,Wadi,Srinagar,2019,27/07/20,29/07/20,2,500,415,85
2752,Post Covid,28/01/22,Solan,Sakaleshapura,1033,31/01/22,31/01/22,0,350,196,154
2753,Covid,07/10/20,Neyyattinkara,Anjangaon,348,08/10/20,08/10/20,0,200,170,30
2754,Post Covid,11/10/22,Jagraon,Jalpaiguri,103,12/10/22,12/10/22,0,100,54,46
2755,Post Covid,26/08/22,Vapi,Bapatla,2071,31/08/22,30/08/22,-1,500,275,225
2756,Covid,06/01/21,Rawatbhata,Lunglei,1454,09/01/21,10/01/21,1,350,290.5,59.5
2757,Post Covid,22/01/22,Rampura Phul,Mainaguri,2116,27/01/22,26/01/22,-1,500,270,230
2758,Post Covid,10/03/22,Maihar,Chhapra,2042,15/03/22,14/03/22,-1,500,265,235
2759,Covid,26/05/21,Peringathur,Mahasamund,2263,31/05/21,02/06/21,2,500,425,75
2760,Covid,04/10/21,Diphu,Sindhnur,1368,07/10/21,08/10/21,1,350,294,56
2761,Covid,09/09/20,Shahbad,Karjat,957,11/09/20,11/09/20,0,350,280,70
2762,Covid,24/09/20,Nandivaram-Guduvancheri,Sahjanwa,1923,28/09/20,30/09/20,2,500,385,115
2763,Covid,20/06/20,Petlad,Amalapuram,2036,25/06/20,27/06/20,2,500,400,100
2764,Post Covid,28/04/22,Bhongir,Nohar,1056,01/05/22,01/05/22,0,350,182,168
2765,Covid,15/07/21,Tiruppur,Moradabad,301,16/07/21,16/07/21,0,200,168,32
2766,Post Covid,29/07/22,Dumka,Gooty,2295,03/08/22,02/08/22,-1,500,260,240
2767,Covid,27/02/21,Laharpur,Rajkot,765,01/03/21,01/03/21,0,350,280,70
2768,Post Covid,04/03/22,Peddapuram,Shillong,1683,08/03/22,07/03/22,-1,500,270,230
2769,Covid,30/09/20,Panagar,Thoubal,526,02/10/20,02/10/20,0,200,168,32
2770,Post Covid,21/09/22,Sadalagi,Ramdurg,356,22/09/22,22/09/22,0,200,106,94
2771,Covid,08/03/21,Rajgarh,Pedana,649,10/03/21,10/03/21,0,200,152,48
2772,Covid,30/09/20,Rau,Palladam,1579,04/10/20,05/10/20,1,500,380,120
2773,Covid,08/05/20,SUrban Agglomerationr,Saunda,261,09/05/20,09/05/20,0,200,152,48
2774,Covid,04/05/20,Belagavi,Nokha,1708,08/05/20,09/05/20,1,500,385,115
2775,Covid,17/04/20,Khowai,Srinagar,473,18/04/20,18/04/20,0,200,152,48
2776,Post Covid,03/04/22,Mankachar,Panruti,1876,07/04/22,06/04/22,-1,500,255,245
2777,Post Covid,10/07/22,Tirupati,Panamattom,188,11/07/22,11/07/22,0,100,58,42
2778,Post Covid,02/07/22,Macherla,Sedam,1361,05/07/22,05/07/22,0,350,203,147
2779,Post Covid,21/06/22,Adityapur,Ichalkaranji,759,23/06/22,23/06/22,0,350,178.5,171.5
2780,Covid,21/10/21,Mahuva,Padra,768,23/10/21,23/10/21,0,350,294,56
2781,Post Covid,30/11/22,Todaraisingh,Surandai,735,02/12/22,02/12/22,0,200,112,88
2782,Post Covid,07/08/22,Kayamkulam,Modinagar,1260,10/08/22,10/08/22,0,350,199.5,150.5
2783,Post Covid,09/01/22,Niwari,Siruguppa,1822,13/01/22,12/01/22,-1,500,295,205
2784,Post Covid,12/10/22,Hugli-Chinsurah,Rewa,1488,15/10/22,15/10/22,0,350,182,168
2785,Post Covid,05/05/22,Bobbili,Ramgarh,885,07/05/22,07/05/22,0,350,210,140
2786,Post Covid,19/03/22,Magadi,Nadiad,389,20/03/22,20/03/22,0,200,104,96
2787,Post Covid,13/05/22,Partur,Nuzvid,1248,16/05/22,16/05/22,0,350,203,147
2788,Covid,22/02/21,Yamunanagar,Renigunta,776,24/02/21,24/02/21,0,350,269.5,80.5
2789,Post Covid,15/07/22,Sangaria,Nagarkurnool,1962,19/07/22,18/07/22,-1,500,260,240
2790,Post Covid,21/04/22,Malda,Mudhol,559,23/04/22,23/04/22,0,200,120,80
2791,Covid,20/11/20,Limbdi,Pali,322,21/11/20,21/11/20,0,200,154,46
2792,Post Covid,08/06/22,Delhi,Seoni-Malwa,1053,11/06/22,11/06/22,0,350,210,140
2793,Covid,16/05/20,Nandurbar,Rayagada,1095,19/05/20,20/05/20,1,350,290.5,59.5
2794,Post Covid,25/02/22,Sohna,Rath,1886,01/03/22,28/02/22,-1,500,270,230
2795,Covid,07/06/21,Sadasivpet,Singrauli,1316,10/06/21,11/06/21,1,350,287,63
2796,Covid,30/09/20,Mandya,Ankleshwar,2122,05/10/20,07/10/20,2,500,380,120
2797,Covid,25/09/21,Neyyattinkara,Hisar,1013,28/09/21,29/09/21,1,350,276.5,73.5
2798,Post Covid,23/03/22,Markapur,Yevla,1425,26/03/22,26/03/22,0,350,182,168
2799,Post Covid,03/05/22,Kadi,Kailasahar,801,05/05/22,05/05/22,0,350,182,168
2800,Covid,03/01/21,Itarsi,Shivamogga,1471,06/01/21,07/01/21,1,350,283.5,66.5
2801,Covid,07/04/20,Mansa,Wai,1472,10/04/20,11/04/20,1,350,297.5,52.5
2802,Covid,05/11/21,Samalkha,Natham,1756,09/11/21,11/11/21,2,500,415,85
2803,Post Covid,12/02/22,Pachora,Deesa,2495,17/02/22,16/02/22,-1,500,295,205
2804,Post Covid,14/08/22,Nabadwip,Raayachuru,784,16/08/22,16/08/22,0,350,192.5,157.5
2805,Covid,01/05/20,Lonar,Ballari,1765,05/05/20,07/05/20,2,500,390,110
2806,Post Covid,15/05/22,Tirwaganj,Bhainsa,589,17/05/22,17/05/22,0,200,118,82
2807,Post Covid,20/06/22,Siddipet,Balurghat,1242,23/06/22,23/06/22,0,350,210,140
2808,Post Covid,15/10/22,Paravoor,Suri,745,17/10/22,17/10/22,0,200,120,80
2809,Covid,16/07/21,Azamgarh,Rayadurg,1880,20/07/21,22/07/21,2,500,390,110
2810,Post Covid,23/02/22,Sangli,Sahibganj,161,24/02/22,24/02/22,0,100,52,48
2811,Post Covid,01/12/22,Margao,Goalpara,241,02/12/22,02/12/22,0,100,60,40
2812,Post Covid,04/03/22,Sangamner,Ganjbasoda,600,06/03/22,06/03/22,0,200,102,98
2813,Post Covid,10/10/22,Polur,Adra,1172,13/10/22,13/10/22,0,350,206.5,143.5
2814,Post Covid,12/05/22,O' Valley,Hisar,1890,16/05/22,15/05/22,-1,500,250,250
2815,Covid,10/11/20,Suriyampalayam,Malkapur,1584,14/11/20,15/11/20,1,500,400,100
2816,Post Covid,06/12/22,Uthiramerur,Korba,1257,09/12/22,09/12/22,0,350,199.5,150.5
2817,Post Covid,13/08/22,Narwana,Mansa,180,14/08/22,14/08/22,0,100,56,44
2818,Covid,28/06/21,Kadiri,Bikaner,1157,01/07/21,02/07/21,1,350,266,84
2819,Post Covid,09/06/22,Changanassery,Sawantwadi,893,11/06/22,11/06/22,0,350,206.5,143.5
2820,Covid,08/03/21,Uran,Sankari,1858,12/03/21,14/03/21,2,500,390,110
2821,Post Covid,10/04/22,Samalkot,Sawantwadi,1225,13/04/22,13/04/22,0,350,210,140
2822,Post Covid,08/03/22,Shendurjana,Kancheepuram,1404,11/03/22,11/03/22,0,350,178.5,171.5
2823,Post Covid,03/09/22,Kannur,Bathinda,1569,07/09/22,06/09/22,-1,500,260,240
2824,Post Covid,15/01/22,Morena,Paravoor,137,16/01/22,16/01/22,0,100,60,40
2825,Covid,27/01/21,Tharangambadi,Shimla,755,29/01/21,29/01/21,0,350,280,70
2826,Covid,14/10/21,Sihora,Manvi,113,15/10/21,15/10/21,0,100,85,15
2827,Covid,13/11/21,Allahabad,Rajgarh,1511,17/11/21,18/11/21,1,500,390,110
2828,Post Covid,03/06/22,Piro,Supaul,1864,07/06/22,06/06/22,-1,500,255,245
2829,Covid,27/07/21,Pacode,Lakhimpur,1408,30/07/21,31/07/21,1,350,273,77
2830,Covid,08/07/20,Mahbubnagar,Shiggaon,128,09/07/20,09/07/20,0,100,84,16
2831,Post Covid,11/04/22,Bongaigaon City,Punch,2230,16/04/22,15/04/22,-1,500,285,215
2832,Post Covid,29/09/22,Anantapur,Kothagudem,350,30/09/22,30/09/22,0,200,112,88
2833,Covid,02/11/20,Uran,Rajampet,2279,07/11/20,09/11/20,2,500,385,115
2834,Covid,02/07/20,Panipat,Vijapur,189,03/07/20,03/07/20,0,100,85,15
2835,Covid,25/12/20,Hajipur,Sirohi,1725,29/12/20,30/12/20,1,500,395,105
2836,Post Covid,08/06/22,Kishanganj,Sagar,289,09/06/22,09/06/22,0,200,100,100
2837,Post Covid,13/08/22,Koratla,Kharar,149,14/08/22,14/08/22,0,100,51,49
2838,Post Covid,26/02/22,Sambhal,Mahidpur,898,28/02/22,28/02/22,0,350,199.5,150.5
2839,Covid,06/05/21,Punganur,Maharajganj,2269,11/05/21,13/05/21,2,500,400,100
2840,Post Covid,14/06/22,Sailu,Valparai,1518,18/06/22,17/06/22,-1,500,285,215
2841,Covid,29/06/21,Keshod,Jorhat,836,01/07/21,01/07/21,0,350,280,70
2842,Covid,21/09/20,Powayan,Raghunathpur,195,22/09/20,22/09/20,0,100,85,15
2843,Covid,04/11/20,Sardarshahar,Laharpur,610,06/11/20,06/11/20,0,200,160,40
2844,Covid,14/04/21,Tulsipur,Shahbad,833,16/04/21,16/04/21,0,350,269.5,80.5
2845,Post Covid,14/05/22,Thiruvallur,Tiruvuru,372,15/05/22,15/05/22,0,200,118,82
2846,Covid,20/11/20,Puri,Karimganj,1673,24/11/20,25/11/20,1,500,400,100
2847,Post Covid,29/04/22,Malerkotla,Tharangambadi,1940,03/05/22,02/05/22,-1,500,280,220
2848,Post Covid,16/08/22,Nilanga,Sitapur,1193,19/08/22,19/08/22,0,350,185.5,164.5
2849,Covid,20/07/21,Rajpura,Porsa,2044,25/07/21,27/07/21,2,500,425,75
2850,Covid,19/10/20,Zira,Rehli,1286,22/10/20,23/10/20,1,350,273,77
2851,Covid,18/12/21,Arambagh,Patratu,264,19/12/21,19/12/21,0,200,162,38
2852,Covid,26/09/20,Vadalur,Deoghar,2225,01/10/20,03/10/20,2,500,375,125
2853,Post Covid,24/01/22,Pollachi,Surandai,189,25/01/22,25/01/22,0,100,52,48
2854,Covid,04/04/20,Adoor,Vidisha,2013,09/04/20,11/04/20,2,500,410,90
2855,Covid,04/04/20,Gudur,Rasra,1658,08/04/20,09/04/20,1,500,380,120
2856,Covid,22/02/21,Pali,Udhagamandalam,1776,26/02/21,28/02/21,2,500,405,95
2857,Post Covid,14/12/22,Mandi,Nidadavole,1975,18/12/22,17/12/22,-1,500,295,205
2858,Covid,22/11/20,Dehradun,Repalle,1277,25/11/20,26/11/20,1,350,269.5,80.5
2859,Post Covid,20/03/22,Kadiri,Sikanderpur,757,22/03/22,22/03/22,0,350,192.5,157.5
2860,Covid,23/07/21,Kannur,Chatra,279,24/07/21,24/07/21,0,200,170,30
2861,Covid,25/01/21,Bhiwani,Goalpara,2375,30/01/21,01/02/21,2,500,425,75
2862,Post Covid,25/04/22,Wara Seoni,Mangaldoi,1224,28/04/22,28/04/22,0,350,182,168
2863,Covid,03/06/20,Shoranur,Bapatla,1305,06/06/20,07/06/20,1,350,297.5,52.5
2864,Post Covid,23/04/22,Malegaon,Suri,805,25/04/22,25/04/22,0,350,203,147
2865,Post Covid,20/04/22,Tadepalligudem,Patur,1038,23/04/22,23/04/22,0,350,175,175
2866,Post Covid,24/09/22,Sikandra Rao,Phillaur,1643,28/09/22,27/09/22,-1,500,260,240
2867,Covid,21/09/21,Rania,Palakkad,1286,24/09/21,25/09/21,1,350,283.5,66.5
2868,Post Covid,09/05/22,Belagavi,Neyyattinkara,1260,12/05/22,12/05/22,0,350,178.5,171.5
2869,Covid,23/08/21,Achhnera,Raghunathganj,121,24/08/21,24/08/21,0,100,76,24
2870,Covid,31/12/20,Chandigarh,Yawal,2421,05/01/21,07/01/21,2,500,380,120
2871,Post Covid,14/07/22,Unnamalaikadai,Raisinghnagar,2113,19/07/22,18/07/22,-1,500,290,210
2872,Post Covid,15/07/22,Nidadavole,Pattukkottai,1502,19/07/22,18/07/22,-1,500,285,215
2873,Covid,24/07/20,PurqUrban Agglomerationzi,Sambhar,709,26/07/20,26/07/20,0,200,164,36
2874,Covid,25/09/20,SUrban Agglomerationr,Aruppukkottai,2255,30/09/20,02/10/20,2,500,375,125
2875,Post Covid,28/08/22,Muktsar,Barh,2240,02/09/22,01/09/22,-1,500,300,200
2876,Post Covid,12/02/22,Shahpur,Ponnur,93,13/02/22,13/02/22,0,100,60,40
2877,Post Covid,20/08/22,Manihari,Sattenapalle,1501,24/08/22,23/08/22,-1,500,280,220
2878,Covid,27/11/20,Bokaro Steel City,Khammam,2475,02/12/20,04/12/20,2,500,375,125
2879,Post Covid,05/12/22,Murwara (Katni),Pen,1986,09/12/22,08/12/22,-1,500,250,250
2880,Post Covid,01/05/22,Salur,Kalimpong,2351,06/05/22,05/05/22,-1,500,300,200
2881,Covid,14/09/20,Durg,Jharsuguda,410,15/09/20,15/09/20,0,200,166,34
2882,Covid,28/05/20,Sagara,Mandamarri,593,30/05/20,30/05/20,0,200,160,40
2883,Post Covid,25/02/22,Vinukonda,Valparai,955,27/02/22,27/02/22,0,350,203,147
2884,Covid,09/11/20,Siana,Sagwara,1942,13/11/20,15/11/20,2,500,380,120
2885,Covid,10/05/20,Neyveli (TS),Rewari,1048,13/05/20,14/05/20,1,350,266,84
2886,Covid,24/11/20,Gooty,Maner,961,26/11/20,26/11/20,0,350,269.5,80.5
2887,Post Covid,29/10/22,Amravati,Barbil,268,30/10/22,30/10/22,0,200,120,80
2888,Post Covid,10/02/22,Karimnagar,Malpura,2306,15/02/22,14/02/22,-1,500,290,210
2889,Post Covid,05/03/22,Padmanabhapuram,Achalpur,1717,09/03/22,08/03/22,-1,500,285,215
2890,Covid,24/12/20,Paradip,Sherghati,1415,27/12/20,28/12/20,1,350,294,56
2891,Covid,08/11/21,Tilhar,Pattamundai,1046,11/11/21,12/11/21,1,350,290.5,59.5
2892,Covid,12/02/21,Chikkamagaluru,Davanagere,2220,17/02/21,19/02/21,2,500,380,120
2893,Covid,20/12/20,Upleta,Rangia,466,21/12/20,21/12/20,0,200,162,38
2894,Post Covid,09/05/22,Morvi,Rajgir,2251,14/05/22,13/05/22,-1,500,250,250
2895,Covid,15/03/21,PandUrban Agglomeration,Wankaner,1357,18/03/21,19/03/21,1,350,273,77
2896,Post Covid,12/01/22,Dharmanagar,Rajapalayam,227,13/01/22,13/01/22,0,100,52,48
2897,Post Covid,28/05/22,Goalpara,Shrirangapattana,1937,01/06/22,31/05/22,-1,500,255,245
2898,Covid,29/07/21,Hyderabad,Tumsar,1466,01/08/21,02/08/21,1,350,269.5,80.5
2899,Covid,18/09/21,Nandura,Pipariya,1933,22/09/21,24/09/21,2,500,420,80
2900,Covid,10/07/21,Dhuri,Pavagada,1823,14/07/21,16/07/21,2,500,400,100
2901,Covid,03/08/21,Tinsukia,Mandla,1856,07/08/21,09/08/21,2,500,420,80
2902,Post Covid,15/04/22,Aurangabad,Chirmiri,1583,19/04/22,18/04/22,-1,500,280,220
2903,Covid,03/08/20,Kot Kapura,Firozabad,226,04/08/20,04/08/20,0,100,85,15
2904,Covid,03/03/21,Rajgarh (Churu),Sojat,2324,08/03/21,10/03/21,2,500,415,85
2905,Covid,13/08/21,Pasan,Prithvipur,813,15/08/21,15/08/21,0,350,287,63
2906,Post Covid,20/03/22,Nawanshahr,Prithvipur,823,22/03/22,22/03/22,0,350,189,161
2907,Covid,22/08/20,Srinagar,Nowgong,531,24/08/20,24/08/20,0,200,158,42
2908,Post Covid,12/07/22,Palai,Uravakonda,921,14/07/22,14/07/22,0,350,182,168
2909,Post Covid,23/03/22,Yamunanagar,Jagdalpur,1784,27/03/22,26/03/22,-1,500,270,230
2910,Covid,13/04/20,Phulabani,Talcher,386,14/04/20,14/04/20,0,200,166,34
2911,Covid,04/06/21,Nashik,BhabUrban Agglomeration,1817,08/06/21,10/06/21,2,500,410,90
2912,Post Covid,07/02/22,Rampura Phul,Sindhagi,1054,10/02/22,10/02/22,0,350,199.5,150.5
2913,Covid,31/03/20,Thangadh,Kochi,778,02/04/20,02/04/20,0,350,283.5,66.5
2914,Covid,30/07/21,Rajkot,Taraori,1674,03/08/21,04/08/21,1,500,375,125
2915,Post Covid,23/02/22,Surapura,Manendragarh,880,25/02/22,25/02/22,0,350,199.5,150.5
2916,Post Covid,15/01/22,Natham,Brahmapur,492,16/01/22,16/01/22,0,200,106,94
2917,Covid,21/11/21,Coimbatore,Radhanpur,559,23/11/21,23/11/21,0,200,152,48
2918,Covid,03/07/20,Bokaro Steel City,Soro,71,04/07/20,04/07/20,0,100,80,20
2919,Post Covid,26/05/22,New Delhi,P.N.Patti,353,27/05/22,27/05/22,0,200,102,98
2920,Covid,18/11/20,Wani,Punch,1146,21/11/20,22/11/20,1,350,262.5,87.5
2921,Post Covid,15/01/22,Robertson Pet,Vellakoil,2496,20/01/22,19/01/22,-1,500,295,205
2922,Covid,26/08/21,Sihora,Amritsar,1196,29/08/21,30/08/21,1,350,273,77
2923,Post Covid,25/09/22,Usilampatti,Thammampatti,1890,29/09/22,28/09/22,-1,500,270,230
2924,Post Covid,27/10/22,Todaraisingh,Pusad,2196,01/11/22,31/10/22,-1,500,280,220
2925,Covid,14/01/21,Tharad,Baramula,1499,17/01/21,18/01/21,1,350,294,56
2926,Post Covid,14/10/22,Kodungallur,Visakhapatnam,1698,18/10/22,17/10/22,-1,500,265,235
2927,Post Covid,01/12/22,Raigarh,Sirsi,1243,04/12/22,04/12/22,0,350,199.5,150.5
2928,Covid,11/06/20,Qadian,Naugachhia,608,13/06/20,13/06/20,0,200,170,30
2929,Covid,29/04/21,Sawai Madhopur,Narnaul,2398,04/05/21,06/05/21,2,500,400,100
2930,Post Covid,30/11/22,Ponnani,Wadgaon Road,511,02/12/22,02/12/22,0,200,108,92
2931,Covid,11/03/21,Rairangpur,Pauni,960,13/03/21,13/03/21,0,350,273,77
2932,Covid,26/09/21,Samana,Fatehpur Sikri,516,28/09/21,28/09/21,0,200,154,46
2933,Post Covid,09/10/22,Mussoorie,Jaggaiahpet,1250,12/10/22,12/10/22,0,350,203,147
2934,Post Covid,31/05/22,Shahpura,Raghunathpur,1952,04/06/22,03/06/22,-1,500,295,205
2935,Covid,14/04/21,Sangole,Udhagamandalam,2302,19/04/21,21/04/21,2,500,425,75
2936,Covid,12/07/21,Rasra,Rampura Phul,1912,16/07/21,18/07/21,2,500,380,120
2937,Covid,04/06/20,Shahpura,Vijayawada,1444,07/06/20,08/06/20,1,350,262.5,87.5
2938,Post Covid,08/06/22,Qadian,Medak,162,09/06/22,09/06/22,0,100,58,42
2939,Post Covid,05/01/22,Mahidpur,Rangia,1215,08/01/22,08/01/22,0,350,178.5,171.5
2940,Post Covid,13/10/22,Sailu,Asarganj,2361,18/10/22,17/10/22,-1,500,295,205
2941,Post Covid,17/02/22,Mangrol,Durg,1526,21/02/22,20/02/22,-1,500,270,230
2942,Covid,29/07/21,Vadipatti,Yawal,2351,03/08/21,05/08/21,2,500,395,105
2943,Covid,11/08/21,Pavagada,Wai,1432,14/08/21,15/08/21,1,350,297.5,52.5
2944,Post Covid,30/11/22,Ladwa,Tiruchengode,761,02/12/22,02/12/22,0,350,199.5,150.5
2945,Post Covid,03/07/22,Munger,Sahaspur,1049,06/07/22,06/07/22,0,350,182,168
2946,Covid,16/11/21,Raghunathganj,Reengus,259,17/11/21,17/11/21,0,200,156,44
2947,Covid,21/06/20,Lonar,Gooty,1877,25/06/20,27/06/20,2,500,425,75
2948,Post Covid,14/11/22,Sadalagi,Murshidabad,1023,17/11/22,17/11/22,0,350,192.5,157.5
2949,Covid,17/05/20,Tanuku,Siddipet,1862,21/05/20,23/05/20,2,500,380,120
2950,Covid,05/04/21,Malegaon,Maihar,1229,08/04/21,09/04/21,1,350,297.5,52.5
2951,Covid,20/12/21,Ankleshwar,Lathi,1012,23/12/21,24/12/21,1,350,273,77
2952,Post Covid,19/04/22,Sholavandan,Narnaul,2457,24/04/22,23/04/22,-1,500,275,225
2953,Post Covid,19/03/22,Mira-Bhayandar,Samana,236,20/03/22,20/03/22,0,100,57,43
2954,Covid,12/12/21,Deoghar,Phalodi,1593,16/12/21,17/12/21,1,500,420,80
2955,Post Covid,19/08/22,Nanpara,Tenkasi,2165,24/08/22,23/08/22,-1,500,270,230
